,isactive_engaged,isactive_interested,isactive_subscribed,patient_id,greater1
4877,0,0,0,27093.0,1.0
3217,1,1,0,18527.0,1.0
287,1,1,1,4339.0,1.0
6454,0,1,0,34237.0,1.0
2966,0,1,0,17131.0,1.0
3164,1,1,0,18195.0,1.0
7718,0,0,0,41584.0,1.0
9058,0,0,0,48468.0,1.0
1657,0,0,0,9899.0,1.0
1975,0,0,0,11381.0,1.0
2397,0,1,0,14563.0,1.0
452,1,1,1,4973.0,1.0
2710,0,0,0,16024.0,1.0
5181,0,1,0,28200.0,1.0
3681,0,1,0,20899.0,1.0
422,0,0,0,4875.0,1.0
6292,0,0,0,33204.0,1.0
657,0,1,0,5997.0,1.0
3301,0,0,0,19010.0,1.0
6074,0,1,0,31911.0,1.0
2845,0,0,0,16618.0,1.0
9450,1,1,0,50519.0,1.0
7786,0,1,0,42009.0,1.0
1001,0,0,0,7234.0,0.0
4198,0,0,0,23997.0,1.0
2418,0,0,0,14661.0,1.0
7768,0,1,0,41890.0,1.0
7750,1,1,1,41718.0,1.0
3847,0,0,0,21864.0,0.0
961,1,1,1,7090.0,1.0
1580,1,1,0,9528.0,1.0
5206,0,0,0,28267.0,1.0
2206,1,1,0,12992.0,1.0
7680,0,0,0,41333.0,1.0
6112,1,1,1,32119.0,1.0
4231,0,0,0,24149.0,1.0
757,0,0,0,6258.0,1.0
4866,0,0,0,27035.0,1.0
2284,0,1,0,13757.0,1.0
6925,0,0,0,36889.0,1.0
4978,1,1,0,27538.0,1.0
4827,0,0,0,26946.0,0.0
9164,0,0,0,48962.0,1.0
807,1,1,1,6442.0,1.0
9547,1,1,0,51093.0,1.0
8018,0,0,0,43255.0,1.0
1956,0,0,0,11233.0,1.0
2445,0,0,0,14746.0,1.0
6109,0,1,0,32097.0,1.0
8333,0,1,0,44790.0,1.0
6383,1,1,1,33756.0,1.0
2402,0,0,0,14584.0,1.0
1073,0,0,0,7494.0,
6818,0,0,0,36256.0,1.0
4240,0,0,0,24187.0,0.0
8670,0,0,0,46381.0,0.0
2091,0,0,0,11948.0,1.0
4527,0,0,0,25730.0,1.0
7481,0,0,0,40295.0,1.0
7061,0,0,0,37879.0,1.0
7516,1,1,0,40555.0,1.0
7706,1,1,1,41534.0,1.0
4906,0,0,0,27262.0,1.0
7105,0,0,0,38164.0,1.0
1003,1,1,1,7255.0,1.0
9606,0,1,0,51466.0,1.0
9186,0,0,0,49080.0,1.0
5522,0,0,0,29215.0,0.0
4651,0,1,0,26263.0,1.0
8116,0,0,0,43756.0,1.0
1485,1,1,1,9092.0,1.0
9491,0,0,0,50741.0,1.0
1411,0,0,0,8702.0,0.0
9609,0,1,0,51501.0,1.0
5589,0,0,0,29523.0,0.0
709,1,1,1,6140.0,1.0
5123,0,1,0,28017.0,1.0
3603,0,0,0,20508.0,1.0
8848,1,1,0,47290.0,1.0
3076,0,1,0,17625.0,1.0
6141,0,0,0,32318.0,1.0
4101,0,1,0,23429.0,1.0
7399,0,1,0,39840.0,1.0
2722,0,0,0,16088.0,1.0
9534,0,0,0,51060.0,1.0
1268,1,1,0,8194.0,1.0
2462,0,0,0,14866.0,1.0
5682,0,1,0,29861.0,1.0
268,1,1,1,4231.0,1.0
3580,0,0,0,20420.0,1.0
4750,0,1,0,26644.0,1.0
5566,1,1,0,29424.0,1.0
5140,0,0,0,28097.0,1.0
5364,0,0,0,28690.0,1.0
6862,1,1,0,36434.0,1.0
2821,0,0,0,16523.0,0.0
5654,0,0,0,29798.0,1.0
589,1,1,1,5699.0,1.0
6192,1,1,0,32628.0,1.0
5467,0,0,0,29071.0,1.0
6923,0,1,0,36886.0,1.0
7953,1,1,0,42940.0,1.0
8134,1,1,0,43804.0,1.0
5680,0,0,0,29855.0,1.0
6730,0,0,0,35723.0,0.0
2028,0,1,0,11561.0,1.0
7086,1,1,0,38054.0,1.0
677,0,0,0,6064.0,0.0
5990,0,1,0,31483.0,1.0
1232,1,1,0,8043.0,1.0
8568,1,1,0,45944.0,1.0
8223,0,0,0,44231.0,1.0
8833,0,1,0,47232.0,1.0
4856,0,0,0,27002.0,1.0
5669,1,1,1,29829.0,1.0
2432,0,0,0,14708.0,1.0
8731,0,1,0,46676.0,1.0
7414,0,0,0,39980.0,1.0
6277,1,1,1,33182.0,1.0
6487,1,1,0,34471.0,1.0
896,0,0,0,6808.0,0.0
1611,1,1,1,9633.0,1.0
6734,0,0,0,35756.0,1.0
5733,1,1,1,30011.0,1.0
7746,0,1,0,41703.0,1.0
3806,0,1,0,21616.0,1.0
9569,0,0,0,51209.0,0.0
5763,0,0,0,30134.0,0.0
4701,0,0,0,26402.0,1.0
3961,0,1,0,22516.0,1.0
6364,0,1,0,33720.0,1.0
890,1,1,1,6790.0,1.0
5198,0,1,0,28240.0,1.0
7795,1,1,1,42088.0,1.0
7139,0,0,0,38378.0,1.0
6210,0,0,0,32750.0,1.0
8317,0,0,0,44759.0,1.0
7203,0,1,0,38680.0,1.0
7066,0,0,0,37890.0,1.0
2799,0,0,0,16438.0,1.0
584,0,0,0,5679.0,1.0
3268,1,1,1,18894.0,1.0
3932,0,0,0,22308.0,1.0
4965,0,0,0,27508.0,0.0
1260,0,0,0,8157.0,1.0
7955,1,1,0,42950.0,1.0
310,0,1,0,4479.0,1.0
8091,0,0,0,43638.0,1.0
5144,0,0,0,28109.0,1.0
9817,0,0,0,52570.0,1.0
8562,1,1,1,45897.0,1.0
4668,1,1,0,26321.0,1.0
4298,0,1,0,24447.0,1.0
3783,0,0,0,21513.0,1.0
1008,1,1,0,7271.0,1.0
8510,1,1,0,45701.0,1.0
2185,0,0,0,12798.0,1.0
3623,0,0,0,20620.0,1.0
8859,0,0,0,47329.0,1.0
5118,1,1,0,27994.0,1.0
9854,1,1,0,52821.0,1.0
8124,1,1,1,43767.0,1.0
5764,0,0,0,30135.0,1.0
4834,0,0,0,26963.0,1.0
6211,0,1,0,32753.0,1.0
4756,1,1,1,26672.0,1.0
5277,0,0,0,28489.0,1.0
90,1,1,1,2491.0,1.0
9012,1,1,1,48309.0,1.0
8618,0,1,0,46213.0,1.0
7866,0,1,0,42449.0,1.0
7197,1,1,0,38611.0,1.0
8204,0,0,0,44157.0,1.0
2117,1,1,1,12159.0,1.0
2937,0,0,0,17022.0,1.0
6696,0,0,0,35542.0,0.0
983,1,1,1,7157.0,1.0
7229,0,0,0,38867.0,1.0
8011,0,1,0,43234.0,1.0
2925,1,1,0,16937.0,1.0
6079,1,1,0,31918.0,1.0
3214,0,0,0,18515.0,1.0
6705,1,1,0,35571.0,1.0
6568,0,1,0,34826.0,1.0
7336,1,1,1,39515.0,1.0
7310,0,0,0,39358.0,1.0
7231,0,0,0,38879.0,1.0
627,0,0,0,5867.0,0.0
4947,0,0,0,27425.0,0.0
4244,0,0,0,24195.0,1.0
8473,0,1,0,45498.0,1.0
4765,0,1,0,26710.0,1.0
1601,1,1,1,9613.0,1.0
9775,1,1,0,52339.0,
1269,0,0,0,8199.0,1.0
128,0,0,0,3374.0,0.0
6117,0,0,0,32152.0,1.0
1711,1,1,1,10108.0,1.0
10003,0,1,0,53839.0,1.0
4235,0,0,0,24164.0,1.0
9363,0,1,0,50041.0,1.0
2398,0,0,0,14565.0,1.0
5651,0,0,0,29790.0,1.0
6300,0,1,0,33233.0,1.0
8584,0,0,0,46055.0,1.0
1186,1,1,0,7832.0,1.0
6255,1,1,0,32996.0,1.0
9976,0,0,0,53670.0,1.0
6250,0,0,0,32954.0,1.0
1977,1,1,1,11383.0,1.0
10072,0,1,0,54418.0,1.0
4247,0,0,0,24211.0,1.0
7969,1,1,0,43091.0,1.0
915,1,1,1,6875.0,1.0
1305,1,1,1,8305.0,1.0
6641,0,0,0,35240.0,1.0
3049,1,1,1,17481.0,1.0
9700,0,0,0,52000.0,0.0
1273,0,1,0,8214.0,1.0
8279,1,1,1,44616.0,1.0
2796,0,1,0,16427.0,1.0
1398,0,1,0,8649.0,1.0
3358,1,1,1,19369.0,1.0
183,1,1,1,3871.0,1.0
9299,0,1,0,49753.0,1.0
7981,0,0,0,43141.0,0.0
6366,0,0,0,33726.0,1.0
6194,0,0,0,32665.0,1.0
6418,0,0,0,34077.0,1.0
7259,0,0,0,39081.0,0.0
4567,0,0,0,25932.0,1.0
7445,0,0,0,40202.0,0.0
8271,0,0,0,44551.0,0.0
2656,0,0,0,15782.0,1.0
8700,0,0,0,46539.0,1.0
7708,1,1,0,41544.0,1.0
1961,1,1,1,11290.0,1.0
4992,0,1,0,27567.0,1.0
4891,1,1,1,27164.0,1.0
8922,0,1,0,47772.0,1.0
7195,0,0,0,38597.0,1.0
10159,0,1,0,54900.0,1.0
1251,0,1,0,8126.0,1.0
3176,0,0,0,18307.0,1.0
5072,1,1,0,27834.0,1.0
8062,0,1,0,43472.0,1.0
9553,0,1,0,51123.0,1.0
7621,1,1,1,41106.0,1.0
6800,0,0,0,36158.0,1.0
3289,0,0,0,18966.0,1.0
6706,1,1,1,35572.0,1.0
8893,1,1,1,47631.0,1.0
7905,0,0,0,42696.0,1.0
5873,0,0,0,30827.0,
7157,0,1,0,38418.0,1.0
1051,1,1,0,7424.0,1.0
4069,0,1,0,23203.0,1.0
6264,0,1,0,33109.0,1.0
7633,1,1,1,41176.0,1.0
272,0,0,0,4249.0,1.0
2042,0,1,0,11661.0,1.0
4763,0,0,0,26708.0,0.0
5170,0,0,0,28176.0,1.0
7652,0,0,0,41210.0,1.0
8237,0,1,0,44292.0,1.0
1086,1,1,1,7526.0,1.0
7173,0,0,0,38494.0,1.0
6601,0,0,0,35005.0,0.0
6755,0,0,0,35900.0,0.0
9288,0,0,0,49692.0,1.0
4322,0,1,0,24568.0,1.0
7217,0,0,0,38795.0,1.0
8048,0,0,0,43424.0,1.0
5822,0,0,0,30449.0,0.0
5739,1,1,0,30023.0,1.0
7348,0,0,0,39568.0,0.0
6428,1,1,1,34162.0,1.0
4709,0,0,0,26429.0,
7318,0,0,0,39386.0,1.0
9793,0,0,0,52457.0,1.0
5856,0,0,0,30683.0,0.0
7050,0,0,0,37808.0,1.0
3478,0,1,0,19910.0,1.0
10001,0,0,0,53829.0,1.0
3924,0,1,0,22265.0,1.0
1748,1,1,1,10264.0,1.0
732,1,1,0,6187.0,1.0
2553,0,0,0,15274.0,1.0
5676,0,0,0,29845.0,1.0
5145,0,1,0,28111.0,1.0
2662,0,0,0,15813.0,1.0
5652,0,1,0,29794.0,1.0
6067,0,1,0,31893.0,1.0
3113,0,0,0,17884.0,1.0
3303,1,1,0,19015.0,1.0
1344,0,0,0,8423.0,1.0
1690,0,0,0,10015.0,0.0
6497,0,0,0,34531.0,1.0
6760,0,0,0,35910.0,1.0
5048,0,0,0,27741.0,1.0
5244,0,0,0,28385.0,1.0
3308,0,0,0,19025.0,1.0
1504,0,1,0,9201.0,1.0
1806,0,1,0,10440.0,1.0
8263,0,1,0,44519.0,1.0
7249,0,1,0,38941.0,1.0
3791,1,1,1,21549.0,
9699,0,0,0,51994.0,1.0
7611,0,0,0,41048.0,0.0
6143,0,1,0,32333.0,1.0
7964,0,1,0,43043.0,1.0
9368,1,1,1,50053.0,1.0
1848,0,0,0,10654.0,1.0
4512,0,0,0,25670.0,0.0
2431,1,1,0,14704.0,1.0
4660,0,0,0,26291.0,0.0
7077,0,0,0,37999.0,1.0
6000,0,1,0,31514.0,1.0
142,0,0,0,3551.0,1.0
8927,1,1,0,47798.0,1.0
5992,1,1,1,31488.0,1.0
5478,0,0,0,29113.0,1.0
3409,0,0,0,19616.0,1.0
1117,0,0,0,7600.0,1.0
1756,1,1,1,10288.0,1.0
497,0,0,0,5192.0,1.0
8962,0,0,0,47958.0,1.0
870,1,1,1,6711.0,1.0
3357,1,1,0,19364.0,1.0
912,0,0,0,6855.0,1.0
721,0,0,0,6163.0,1.0
2805,1,1,1,16477.0,1.0
10128,0,0,0,54716.0,1.0
886,1,1,1,6782.0,1.0
9773,1,1,0,52335.0,1.0
6848,0,0,0,36406.0,1.0
7453,0,1,0,40241.0,1.0
1520,1,1,0,9295.0,1.0
8856,0,0,0,47313.0,1.0
2746,0,0,0,16186.0,1.0
5900,0,0,0,30977.0,1.0
6004,1,1,0,31550.0,1.0
314,0,1,0,4489.0,1.0
1799,1,1,1,10427.0,1.0
327,0,0,0,4536.0,1.0
5868,0,0,0,30752.0,1.0
4204,1,1,0,24030.0,1.0
3129,1,1,0,17940.0,1.0
7130,1,1,0,38319.0,1.0
7001,0,0,0,37412.0,1.0
3968,0,0,0,22537.0,1.0
5970,1,1,1,31423.0,1.0
8305,1,1,1,44732.0,1.0
1973,1,1,1,11378.0,1.0
336,0,0,0,4589.0,
2764,0,0,0,16283.0,1.0
7957,0,1,0,43001.0,1.0
275,1,1,1,4275.0,1.0
2985,0,0,0,17178.0,1.0
5872,0,0,0,30825.0,
6081,0,0,0,31924.0,0.0
3477,0,1,0,19899.0,1.0
9461,0,0,0,50561.0,1.0
3558,0,0,0,20322.0,1.0
2809,1,1,1,16487.0,1.0
9287,1,1,1,49691.0,1.0
4861,1,1,0,27022.0,1.0
6847,0,1,0,36398.0,1.0
3416,0,1,0,19637.0,1.0
307,0,0,0,4469.0,0.0
3908,1,1,0,22173.0,1.0
348,0,0,0,4607.0,1.0
826,1,1,0,6510.0,1.0
9680,0,0,0,51884.0,1.0
4482,0,0,0,25449.0,1.0
6837,0,0,0,36376.0,1.0
3682,1,1,1,20901.0,1.0
6110,1,1,0,32099.0,1.0
8544,0,0,0,45832.0,1.0
2053,0,0,0,11705.0,1.0
71,1,1,1,2283.0,1.0
5728,0,0,0,30003.0,1.0
7286,0,1,0,39284.0,1.0
8528,0,0,0,45753.0,1.0
8327,0,0,0,44779.0,1.0
1666,1,1,1,9946.0,1.0
6435,0,0,0,34178.0,1.0
6728,0,0,0,35718.0,1.0
5584,0,0,0,29476.0,1.0
1445,1,1,1,8911.0,1.0
5438,0,0,0,29010.0,0.0
7897,1,1,1,42628.0,1.0
1695,1,1,1,10042.0,1.0
2892,1,1,0,16748.0,1.0
10182,0,0,0,55062.0,1.0
1574,1,1,0,9510.0,1.0
3203,0,0,0,18426.0,1.0
4405,0,0,0,24961.0,1.0
1630,1,1,1,9755.0,
7759,0,1,0,41797.0,1.0
1881,1,1,1,10820.0,1.0
5112,0,0,0,27981.0,1.0
5074,1,1,0,27844.0,1.0
8990,1,1,0,48095.0,1.0
5809,0,0,0,30401.0,1.0
848,1,1,1,6582.0,1.0
6369,0,0,0,33734.0,1.0
6437,0,0,0,34183.0,1.0
8052,0,1,0,43442.0,1.0
2877,1,1,0,16714.0,1.0
186,0,0,0,3898.0,1.0
3779,0,0,0,21475.0,1.0
1830,1,1,1,10553.0,1.0
2959,0,0,0,17102.0,1.0
9416,0,0,0,50317.0,1.0
8736,0,1,0,46699.0,1.0
1234,0,0,0,8048.0,1.0
6209,0,1,0,32749.0,1.0
3915,0,0,0,22222.0,0.0
446,1,1,0,4955.0,1.0
844,1,1,1,6559.0,1.0
7713,1,1,1,41554.0,1.0
6001,0,0,0,31516.0,1.0
10074,0,0,0,54444.0,1.0
2440,0,0,0,14735.0,1.0
3103,0,0,0,17756.0,0.0
8750,0,0,0,46752.0,0.0
8632,0,0,0,46242.0,0.0
5876,0,1,0,30861.0,1.0
1294,0,1,0,8283.0,1.0
9396,0,0,0,50220.0,0.0
9189,0,0,0,49136.0,0.0
5067,0,0,0,27826.0,0.0
3442,0,0,0,19706.0,1.0
8608,0,0,0,46165.0,0.0
10010,0,0,0,53886.0,0.0
8497,0,0,0,45635.0,1.0
6348,0,0,0,33629.0,1.0
776,0,1,0,6340.0,1.0
9897,1,1,0,53166.0,1.0
2153,0,1,0,12461.0,1.0
4920,0,0,0,27305.0,1.0
5577,0,0,0,29455.0,1.0
9671,0,0,0,51783.0,1.0
7946,0,0,0,42931.0,1.0
7301,1,1,0,39340.0,1.0
8589,1,1,0,46085.0,1.0
3183,1,1,1,18359.0,1.0
7058,1,1,1,37872.0,1.0
3199,1,1,0,18418.0,1.0
7711,0,0,0,41550.0,1.0
1289,0,1,0,8264.0,1.0
4581,0,0,0,26033.0,0.0
6442,0,0,0,34195.0,1.0
9107,0,1,0,48778.0,1.0
7427,0,0,0,40089.0,0.0
7042,1,1,1,37749.0,1.0
4106,0,0,0,23467.0,1.0
4126,0,1,0,23607.0,1.0
8368,1,1,0,45011.0,1.0
3966,0,1,0,22526.0,1.0
1879,0,0,0,10808.0,1.0
8656,0,0,0,46325.0,1.0
10028,0,0,0,54152.0,0.0
10144,0,1,0,54829.0,1.0
3587,0,1,0,20448.0,1.0
7655,0,1,0,41217.0,1.0
3865,0,1,0,21965.0,1.0
8169,1,1,1,43936.0,1.0
4131,0,0,0,23626.0,1.0
1036,0,0,0,7349.0,1.0
636,1,1,1,5921.0,1.0
5730,1,1,1,30007.0,1.0
4134,0,0,0,23646.0,1.0
5898,0,0,0,30973.0,1.0
1083,1,1,1,7516.0,1.0
861,0,1,0,6664.0,1.0
5212,0,0,0,28275.0,1.0
903,0,0,0,6827.0,0.0
191,0,0,0,3934.0,1.0
109,0,1,0,2582.0,1.0
4455,0,1,0,25335.0,1.0
1942,1,1,1,11147.0,1.0
5501,0,0,0,29178.0,1.0
4331,0,0,0,24631.0,1.0
8704,0,0,0,46571.0,1.0
2040,0,0,0,11647.0,1.0
7613,0,0,0,41054.0,1.0
8331,0,0,0,44784.0,1.0
8081,0,1,0,43557.0,1.0
4659,0,0,0,26289.0,1.0
10044,1,1,0,54244.0,1.0
2775,0,1,0,16339.0,1.0
4145,0,0,0,23695.0,0.0
2323,0,0,0,14099.0,0.0
762,0,0,0,6272.0,1.0
2617,0,0,0,15554.0,1.0
2411,0,1,0,14620.0,1.0
1094,1,1,1,7542.0,1.0
6421,1,1,0,34097.0,1.0
7922,0,0,0,42744.0,1.0
9412,0,1,0,50293.0,1.0
3135,1,1,1,17992.0,1.0
8954,0,0,0,47891.0,0.0
5040,0,0,0,27721.0,0.0
3805,0,1,0,21615.0,1.0
884,0,1,0,6775.0,
2654,0,0,0,15773.0,1.0
7272,0,0,0,39194.0,1.0
6436,0,1,0,34179.0,1.0
464,1,1,0,4998.0,1.0
7007,0,1,0,37461.0,1.0
7921,0,0,0,42743.0,1.0
7282,1,1,1,39245.0,1.0
7665,0,0,0,41242.0,1.0
5192,0,0,0,28225.0,1.0
9867,0,0,0,52927.0,1.0
5300,1,1,1,28550.0,1.0
2202,0,1,0,12958.0,1.0
6350,0,0,0,33646.0,0.0
6618,1,1,1,35101.0,1.0
1262,1,1,1,8168.0,1.0
5559,0,0,0,29378.0,1.0
975,0,0,0,7142.0,1.0
7582,0,0,0,40843.0,1.0
4925,1,1,0,27324.0,1.0
941,0,0,0,6978.0,1.0
5263,1,1,1,28456.0,1.0
4723,0,0,0,26518.0,1.0
2387,0,1,0,14486.0,1.0
9909,1,1,0,53194.0,1.0
5021,0,0,0,27659.0,1.0
4391,0,0,0,24885.0,1.0
5148,0,0,0,28118.0,1.0
3221,0,0,0,18545.0,1.0
3882,1,1,0,22045.0,1.0
9616,0,1,0,51528.0,1.0
7792,0,0,0,42084.0,1.0
6152,0,0,0,32367.0,1.0
2789,0,0,0,16397.0,1.0
944,0,0,0,6981.0,1.0
9079,0,1,0,48617.0,1.0
1857,0,0,0,10688.0,1.0
8836,0,1,0,47250.0,1.0
4108,0,0,0,23477.0,1.0
5213,1,1,1,28277.0,1.0
8675,0,0,0,46415.0,0.0
3255,0,0,0,18810.0,1.0
2690,0,1,0,15968.0,1.0
7640,0,0,0,41196.0,1.0
8583,0,0,0,46053.0,1.0
1319,1,1,1,8345.0,1.0
9763,0,0,0,52269.0,1.0
10065,0,0,0,54345.0,1.0
5162,1,1,1,28155.0,1.0
6061,0,0,0,31882.0,1.0
8786,1,1,1,46897.0,1.0
6195,0,1,0,32667.0,1.0
9173,1,1,1,48990.0,1.0
3475,1,1,0,19891.0,1.0
3505,0,1,0,20036.0,1.0
4749,0,0,0,26637.0,1.0
2477,0,0,0,14954.0,1.0
5705,1,1,0,29906.0,1.0
6876,1,1,1,36595.0,1.0
7628,0,1,0,41133.0,1.0
8879,0,0,0,47501.0,1.0
5561,1,1,1,29404.0,1.0
10048,0,0,0,54256.0,1.0
7023,1,1,0,37549.0,1.0
1874,1,1,1,10766.0,1.0
8678,1,1,0,46433.0,1.0
5484,0,0,0,29127.0,1.0
7782,0,0,0,41978.0,1.0
5096,0,1,0,27922.0,1.0
2904,0,0,0,16825.0,1.0
570,0,0,0,5580.0,1.0
1448,0,0,0,8922.0,1.0
6201,1,1,0,32702.0,1.0
8089,1,1,1,43629.0,1.0
8383,0,0,0,45105.0,1.0
7091,0,0,0,38075.0,1.0
7070,0,0,0,37914.0,0.0
3226,0,1,0,18581.0,1.0
9995,0,1,0,53787.0,1.0
3978,0,1,0,22626.0,1.0
4383,1,1,0,24835.0,1.0
7947,0,1,0,42932.0,1.0
3539,1,1,1,20231.0,1.0
5909,0,1,0,31004.0,1.0
7145,0,0,0,38392.0,0.0
2827,0,0,0,16547.0,0.0
7006,0,0,0,37449.0,
4996,0,1,0,27574.0,1.0
1338,1,1,1,8409.0,1.0
3262,0,0,0,18842.0,1.0
7899,0,0,0,42660.0,1.0
6247,0,0,0,32949.0,0.0
650,1,1,1,5969.0,1.0
2902,0,0,0,16793.0,1.0
2258,1,1,0,13435.0,1.0
5395,1,1,1,28836.0,1.0
7735,1,1,0,41681.0,1.0
3521,1,1,0,20166.0,1.0
2730,0,1,0,16141.0,1.0
5716,0,1,0,29942.0,1.0
4478,0,0,0,25401.0,1.0
1596,0,0,0,9583.0,1.0
8176,0,1,0,43954.0,1.0
2584,0,0,0,15404.0,1.0
8752,0,0,0,46754.0,0.0
3196,0,1,0,18414.0,1.0
6853,0,0,0,36413.0,0.0
5327,0,0,0,28604.0,1.0
8360,1,1,0,44928.0,1.0
5593,0,0,0,29537.0,1.0
1258,0,0,0,8153.0,1.0
5491,1,1,0,29157.0,1.0
991,1,1,1,7195.0,1.0
3504,0,0,0,20025.0,1.0
113,1,1,0,2615.0,1.0
919,0,0,0,6892.0,0.0
2509,0,0,0,15061.0,1.0
9579,1,1,0,51305.0,1.0
165,1,1,1,3759.0,1.0
5477,1,1,0,29112.0,1.0
8708,1,1,1,46602.0,1.0
4603,0,0,0,26102.0,1.0
949,0,1,0,7025.0,1.0
4594,1,1,1,26077.0,1.0
9118,0,0,0,48820.0,1.0
3770,1,1,0,21398.0,1.0
2506,0,0,0,15057.0,1.0
5107,0,0,0,27937.0,1.0
2850,0,1,0,16633.0,1.0
6746,0,0,0,35833.0,0.0
5579,0,0,0,29457.0,1.0
7726,1,1,0,41641.0,1.0
4446,0,0,0,25232.0,1.0
4460,1,1,1,25348.0,1.0
7074,0,1,0,37988.0,1.0
2505,0,0,0,15053.0,1.0
1114,1,1,1,7597.0,1.0
9221,1,1,0,49408.0,1.0
298,0,1,0,4410.0,1.0
1675,1,1,1,9962.0,1.0
3347,0,0,0,19285.0,1.0
2735,0,0,0,16162.0,1.0
8121,0,1,0,43764.0,1.0
4988,0,1,0,27562.0,1.0
9168,1,1,0,48972.0,1.0
7458,0,0,0,40247.0,0.0
4325,0,1,0,24586.0,1.0
6983,0,1,0,37272.0,1.0
6147,1,1,1,32349.0,1.0
4550,0,0,0,25829.0,0.0
8095,0,0,0,43650.0,1.0
8149,1,1,1,43850.0,1.0
2103,0,0,0,12013.0,1.0
5336,0,0,0,28629.0,1.0
6045,0,1,0,31800.0,1.0
8756,0,1,0,46778.0,1.0
7738,0,0,0,41687.0,1.0
1837,0,0,0,10597.0,0.0
8201,0,0,0,44125.0,1.0
8474,0,0,0,45505.0,1.0
9632,0,0,0,51606.0,1.0
607,0,0,0,5793.0,1.0
8573,0,0,0,45964.0,0.0
1093,0,0,0,7539.0,1.0
5640,0,0,0,29755.0,1.0
7296,0,1,0,39321.0,1.0
9136,0,0,0,48911.0,1.0
4487,0,0,0,25481.0,1.0
160,1,1,1,3737.0,1.0
203,1,1,1,4023.0,1.0
7313,0,0,0,39362.0,0.0
6127,0,1,0,32220.0,1.0
4933,1,1,1,27367.0,1.0
2934,0,0,0,17003.0,1.0
7944,1,1,0,42919.0,1.0
2435,1,1,0,14721.0,1.0
1230,1,1,1,8025.0,1.0
8842,0,0,0,47277.0,1.0
3046,1,1,1,17449.0,1.0
9835,0,1,0,52656.0,1.0
8602,0,0,0,46142.0,1.0
7963,0,0,0,43032.0,1.0
6664,1,1,0,35378.0,1.0
4251,1,1,0,24223.0,1.0
7681,0,1,0,41334.0,1.0
3293,1,1,0,18986.0,1.0
4034,0,0,0,22965.0,1.0
2725,1,1,0,16109.0,1.0
4290,0,0,0,24422.0,0.0
4334,1,1,0,24638.0,1.0
9224,0,0,0,49415.0,1.0
3877,0,1,0,22035.0,1.0
9629,0,1,0,51596.0,1.0
7525,0,0,0,40596.0,1.0
4753,0,0,0,26663.0,1.0
4886,0,0,0,27136.0,0.0
857,1,1,1,6631.0,1.0
8514,0,0,0,45711.0,1.0
8531,0,0,0,45756.0,0.0
2561,0,0,0,15313.0,0.0
3801,0,1,0,21600.0,1.0
2640,0,0,0,15680.0,1.0
5455,0,1,0,29050.0,1.0
5820,1,1,0,30439.0,1.0
4490,0,0,0,25489.0,0.0
2347,0,0,0,14209.0,0.0
649,1,1,1,5968.0,1.0
2781,0,0,0,16378.0,1.0
9742,1,1,0,52213.0,1.0
8706,1,1,0,46583.0,1.0
8844,0,0,0,47280.0,1.0
5965,1,1,1,31384.0,1.0
615,0,1,0,5814.0,1.0
8605,0,0,0,46149.0,0.0
2575,0,0,0,15349.0,1.0
53,1,1,1,2180.0,1.0
3340,1,1,0,19268.0,1.0
7309,0,0,0,39354.0,1.0
1705,0,0,0,10085.0,1.0
9233,1,1,0,49499.0,1.0
5681,1,1,0,29858.0,1.0
1493,0,0,0,9141.0,1.0
10148,0,1,0,54847.0,1.0
5858,0,1,0,30691.0,1.0
803,1,1,1,6437.0,1.0
4953,1,1,1,27449.0,1.0
7204,1,1,1,38693.0,1.0
7381,1,1,0,39790.0,1.0
990,0,0,0,7186.0,1.0
2774,0,0,0,16336.0,1.0
7756,0,1,0,41785.0,1.0
7284,0,0,0,39258.0,1.0
3513,1,1,0,20071.0,1.0
5696,1,1,1,29886.0,1.0
8557,0,0,0,45869.0,1.0
219,1,1,1,4073.0,1.0
9261,0,0,0,49556.0,1.0
1288,1,1,1,8261.0,1.0
3163,1,1,1,18179.0,1.0
4678,1,1,0,26351.0,1.0
2618,0,0,0,15561.0,0.0
3612,0,0,0,20594.0,1.0
43,1,1,1,2109.0,1.0
8144,1,1,0,43842.0,1.0
10142,0,0,0,54827.0,1.0
3792,1,1,1,21551.0,0.0
3571,0,0,0,20377.0,1.0
10166,0,0,0,54988.0,0.0
1503,0,1,0,9193.0,1.0
9677,0,0,0,51872.0,1.0
10014,0,0,0,53957.0,0.0
3439,0,1,0,19702.0,1.0
1892,1,1,1,10945.0,1.0
9498,1,1,0,50769.0,1.0
5255,0,0,0,28425.0,1.0
1955,0,0,0,11232.0,1.0
5167,0,0,0,28171.0,1.0
4814,0,0,0,26911.0,1.0
9340,0,0,0,49966.0,1.0
1505,1,1,1,9208.0,1.0
670,0,0,0,6044.0,1.0
9078,1,1,1,48607.0,1.0
7328,1,1,0,39449.0,1.0
897,1,1,1,6812.0,1.0
6427,0,0,0,34154.0,1.0
2666,0,0,0,15836.0,0.0
3193,0,0,0,18403.0,1.0
2890,1,1,0,16744.0,1.0
5920,0,0,0,31035.0,1.0
2621,0,0,0,15594.0,1.0
6249,0,0,0,32952.0,1.0
6422,0,0,0,34103.0,0.0
2,1,1,1,1158.0,1.0
2370,1,1,0,14327.0,1.0
3804,1,1,1,21612.0,1.0
